step,waiting_time_avg,queue_length_max,throughput,occupancy_avg,speed_avg,green_phase_index,co2_mg,controller_mode
104,9.826,90,0,0.0,6.372,5,392754.235,adaptive
105,10.041,91,0,0.0,6.185,5,377968.497,adaptive
106,10.441,89,0,0.0,6.149,5,429269.545,adaptive
107,10.759,94,0,0.0,5.949,5,404324.223,adaptive
108,10.987,99,0,0.0,5.64,5,396256.402,adaptive
109,11.322,101,0,0.0,5.408,5,403778.249,adaptive
110,11.69,110,0,0.0,5.254,5,406103.223,adaptive
111,12.073,115,0,0.0,5.257,5,437314.219,adaptive
112,12.581,119,0,0.0,5.289,5,414272.906,adaptive
113,13.159,122,1,0.0,5.254,5,428085.263,adaptive
114,13.456,127,0,0.0,5.033,5,405814.268,adaptive
115,14.034,123,1,0.0,4.922,5,412360.509,adaptive
116,14.519,131,1,0.0,4.764,5,418699.988,adaptive
117,14.822,137,2,0.0,4.421,5,381690.647,adaptive
118,15.446,135,1,0.0,4.318,5,414145.087,adaptive
119,13.492,128,0,0.0,4.272,0,417125.794,adaptive
120,9.726,115,0,0.0,4.43,0,521711.357,adaptive
121,7.352,95,1,0.0,4.756,0,545137.958,adaptive
122,5.571,85,0,0.0,5.152,0,584455.766,adaptive
123,4.088,76,0,0.0,5.566,0,679777.329,adaptive
124,3.096,64,1,0.0,6.107,0,712134.027,adaptive
125,2.444,55,0,0.0,6.702,0,743559.83,adaptive
126,2.047,51,0,0.0,7.035,0,714082.759,adaptive
127,1.957,39,1,0.0,7.509,0,754817.834,adaptive
128,2.035,37,0,0.0,7.936,0,670591.522,adaptive
129,2.122,45,1,0.0,8.129,0,710858.892,adaptive
130,2.263,37,0,0.0,8.54,0,695869.719,adaptive
131,2.405,37,0,0.0,8.876,0,663706.741,adaptive
132,2.5,46,0,0.0,8.994,0,702661.57,adaptive
133,2.649,40,0,0.0,9.286,0,673112.328,adaptive
134,2.785,44,0,0.0,9.484,0,673255.826,adaptive
135,2.912,47,1,0.0,9.528,0,655030.677,adaptive
136,3.073,44,0,0.0,9.684,0,618600.647,adaptive
137,3.234,44,0,0.0,9.774,0,570995.873,adaptive
138,3.378,48,0,0.0,9.784,0,572758.501,adaptive
139,3.533,48,1,0.0,9.718,0,533516.51,adaptive
140,3.676,49,0,0.0,9.649,0,528487.376,adaptive
141,3.818,49,0,0.0,9.618,0,584894.558,adaptive
142,3.933,52,0,0.0,9.536,0,594538.204,adaptive
143,4.073,50,0,0.0,9.532,0,562149.389,adaptive
144,4.215,51,0,0.0,9.594,0,649985.818,adaptive
145,4.344,54,1,0.0,9.467,0,573130.985,adaptive
146,4.526,53,0,0.0,9.519,0,569740.301,adaptive
147,4.676,55,0,0.0,9.521,0,611272.558,adaptive
148,4.831,57,0,0.0,9.499,0,593380.411,adaptive
149,5.02,56,0,0.0,9.504,0,566952.374,adaptive
150,5.178,59,0,0.0,9.478,0,608550.438,adaptive
151,5.306,63,0,0.0,9.375,0,591157.729,adaptive
152,5.465,61,0,0.0,9.377,0,604380.122,adaptive
153,5.623,61,0,0.0,9.408,0,614017.427,adaptive
154,5.782,62,0,0.0,9.373,0,582645.424,adaptive
155,5.9,64,0,0.0,9.376,0,672318.102,adaptive
156,6.054,62,0,0.0,9.411,0,649368.8,adaptive
157,6.206,62,0,0.0,9.374,0,616046.832,adaptive
158,6.4,61,0,0.0,9.421,0,643265.734,adaptive
159,6.514,66,0,0.0,9.351,0,655917.826,adaptive
160,6.797,63,4,0.0,9.372,0,633451.342,adaptive
161,7.045,66,4,0.0,9.342,0,645557.511,adaptive
162,7.276,67,3,0.0,9.311,0,605803.087,adaptive
163,7.557,65,3,0.0,9.318,0,608941.767,adaptive
164,7.671,71,1,0.0,9.206,0,603400.665,adaptive
165,7.932,67,3,0.0,9.216,0,628316.651,adaptive
166,8.201,67,2,0.0,9.214,0,584424.499,adaptive
167,8.337,71,1,0.0,9.071,0,607185.247,adaptive
168,8.47,71,1,0.0,8.847,0,611285.941,adaptive
169,8.717,69,1,0.0,8.696,1,610568.29,adaptive
170,8.914,73,1,0.0,8.4,1,566737.603,adaptive
171,9.047,82,0,0.0,8.059,1,534977.878,adaptive
172,9.313,85,0,0.0,7.843,2,543740.054,adaptive
173,9.533,91,0,0.0,7.638,2,594606.464,adaptive
174,9.762,95,0,0.0,7.436,2,575840.758,adaptive
175,10.031,109,0,0.0,7.252,2,590036.557,adaptive
176,10.215,116,0,0.0,7.057,2,612863.601,adaptive
177,10.538,118,0,0.0,6.907,2,550510.488,adaptive
178,10.853,128,0,0.0,6.832,2,634695.033,adaptive
179,11.182,134,0,0.0,6.815,2,617820.781,adaptive
180,11.445,138,0,0.0,6.678,2,618158.72,adaptive
181,11.847,136,0,0.0,6.609,2,634252.969,adaptive
182,12.26,140,0,0.0,6.569,2,607074.234,adaptive
183,12.534,147,0,0.0,6.392,2,605469.325,adaptive
184,11.988,147,0,0.0,6.293,2,625751.931,adaptive
185,9.861,137,0,0.0,6.321,2,629456.238,adaptive
186,8.014,133,0,0.0,6.293,2,664383.834,adaptive
187,7.214,131,0,0.0,6.397,3,725847.133,adaptive
188,5.912,121,0,0.0,6.537,3,726046.949,adaptive
189,4.862,117,0,0.0,6.678,3,786785.932,adaptive
190,4.442,109,4,0.0,6.772,3,787515.828,adaptive
191,4.295,104,1,0.0,6.929,3,757963.199,adaptive
192,4.211,105,6,0.0,6.953,3,777203.959,adaptive
193,4.238,102,3,0.0,7.061,3,785989.813,adaptive
194,4.366,99,2,0.0,7.171,3,742882.79,adaptive
195,4.511,105,3,0.0,7.074,3,673791.446,adaptive
196,4.725,102,4,0.0,7.038,3,690899.511,adaptive
197,5.058,101,3,0.0,7.052,3,690304.898,adaptive
198,5.309,108,4,0.0,6.951,3,707550.847,adaptive
199,5.622,108,4,0.0,6.908,3,667541.585,adaptive
200,6.003,109,4,0.0,6.933,3,705762.37,adaptive
201,6.292,116,4,0.0,6.793,3,649406.866,adaptive
202,6.71,117,6,0.0,6.769,3,676059.023,adaptive
203,7.096,115,2,0.0,6.781,3,625603.311,adaptive
204,7.486,117,4,0.0,6.771,3,649042.37,adaptive
205,7.954,117,7,0.0,6.631,3,597494.48,adaptive
206,8.284,118,1,0.0,6.642,3,642813.293,adaptive
207,8.807,120,8,0.0,6.574,3,647128.789,adaptive
208,9.149,121,1,0.0,6.601,3,634292.506,adaptive
209,9.675,123,7,0.0,6.455,3,589379.715,adaptive
210,9.935,126,0,0.0,6.421,3,644186.72,adaptive
211,10.353,126,3,0.0,6.379,3,610135.284,adaptive
212,10.777,125,1,0.0,6.364,3,579133.029,adaptive
213,11.071,131,1,0.0,6.349,3,639062.367,adaptive
214,11.401,131,0,0.0,6.403,3,628123.452,adaptive
215,11.806,131,0,0.0,6.417,3,609621.151,adaptive
216,12.135,133,0,0.0,6.338,3,562480.074,adaptive
217,12.463,134,0,0.0,6.316,3,596443.79,adaptive
218,12.791,135,0,0.0,6.23,3,611799.781,adaptive
219,13.127,139,0,0.0,6.129,3,587613.326,adaptive
220,13.464,141,0,0.0,6.077,3,604442.767,adaptive
221,13.807,144,0,0.0,6.029,3,605552.853,adaptive
222,14.074,150,0,0.0,5.867,3,598541.002,adaptive
223,14.433,153,0,0.0,5.778,4,602259.41,adaptive
224,14.886,155,0,0.0,5.73,4,611904.19,adaptive
225,15.176,164,0,0.0,5.564,4,600388.099,adaptive
226,15.557,165,0,0.0,5.508,5,627481.498,adaptive
227,15.94,167,0,0.0,5.378,5,604912.516,adaptive
228,16.431,174,2,0.0,5.258,5,647127.06,adaptive
229,16.931,175,0,0.0,5.226,5,605912.813,adaptive
230,17.393,181,1,0.0,5.094,5,601909.735,adaptive
231,17.858,183,1,0.0,4.968,5,592176.83,adaptive
232,18.334,188,1,0.0,4.799,5,580280.684,adaptive
233,18.722,197,1,0.0,4.666,5,614964.702,adaptive
234,19.272,198,2,0.0,4.53,5,583563.047,adaptive
235,19.834,202,2,0.0,4.391,5,615256.044,adaptive
236,20.296,209,2,0.0,4.209,5,632363.202,adaptive
237,19.849,205,3,0.0,4.116,5,609286.135,adaptive
238,18.427,195,3,0.0,4.092,5,651820.891,adaptive
239,15.808,182,1,0.0,4.179,5,684951.214,adaptive
240,13.469,168,3,0.0,4.282,5,708323.628,adaptive
241,11.382,155,1,0.0,4.549,0,789642.208,adaptive
242,8.379,139,1,0.0,4.878,0,830868.936,adaptive
243,6.139,120,5,0.0,5.161,0,890382.608,adaptive
244,4.419,100,0,0.0,5.673,0,943309.387,adaptive
245,3.261,87,1,0.0,6.089,0,961918.091,adaptive
246,2.706,78,0,0.0,6.584,0,1001392.863,adaptive
247,2.362,65,1,0.0,7.143,0,1035788.301,adaptive
248,2.199,67,2,0.0,7.56,0,1010983.325,adaptive
249,2.227,61,2,0.0,8.011,0,1035792.391,adaptive
250,2.272,55,1,0.0,8.427,0,988088.195,adaptive
251,2.354,56,0,0.0,8.749,0,978420.25,adaptive
252,2.455,57,0,0.0,9.013,0,933174.516,adaptive
253,2.605,56,1,0.0,9.297,0,928675.508,adaptive
254,2.756,55,0,0.0,9.582,0,924932.662,adaptive
255,2.891,58,1,0.0,9.644,0,830287.844,adaptive
256,3.033,56,0,0.0,9.72,0,792678.543,adaptive
257,3.173,57,1,0.0,9.788,0,826136.875,adaptive
258,3.278,60,0,0.0,9.709,0,798798.737,adaptive
259,3.433,59,1,0.0,9.735,0,767400.17,adaptive
260,3.594,63,3,0.0,9.658,0,739786.116,adaptive
261,3.727,65,1,0.0,9.582,0,739268.799,adaptive
262,3.889,62,1,0.0,9.624,0,793298.365,adaptive
263,4.053,62,0,0.0,9.661,0,741661.918,adaptive
264,4.198,66,1,0.0,9.62,0,754889.034,adaptive
265,4.364,64,1,0.0,9.681,0,831517.462,adaptive
266,4.533,64,0,0.0,9.713,0,769149.496,adaptive
267,4.665,67,0,0.0,9.634,0,771681.365,adaptive
268,4.773,70,0,0.0,9.495,0,765395.528,adaptive
269,4.997,67,4,0.0,9.487,0,744275.933,adaptive
270,5.135,71,0,0.0,9.472,0,791462.536,adaptive
271,5.246,74,0,0.0,9.409,0,800867.031,adaptive
272,5.427,71,0,0.0,9.491,0,826239.606,adaptive
273,5.597,73,0,0.0,9.515,0,781990.885,adaptive
274,5.737,75,0,0.0,9.532,0,836483.51,adaptive
275,5.922,73,0,0.0,9.582,0,801385.962,adaptive
276,6.06,76,0,0.0,9.554,0,790597.604,adaptive
277,6.2,77,0,0.0,9.536,0,792152.87,adaptive
278,6.4,74,1,0.0,9.578,0,798331.462,adaptive
279,6.618,75,3,0.0,9.537,0,791884.255,adaptive
280,6.756,80,2,0.0,9.459,0,833642.835,adaptive
281,6.963,76,1,0.0,9.469,0,773714.797,adaptive
282,7.173,78,2,0.0,9.46,0,788044.563,adaptive
283,7.348,84,6,0.0,9.328,0,838670.501,adaptive
284,7.583,79,2,0.0,9.358,0,768788.456,adaptive
285,7.883,81,6,0.0,9.355,0,791589.777,adaptive
286,8.087,85,5,0.0,9.313,0,837664.764,adaptive
287,8.397,80,5,0.0,9.286,0,737845.559,adaptive
288,8.673,82,4,0.0,9.275,0,814930.814,adaptive
289,9.0,84,8,0.0,9.049,0,733729.035,adaptive
290,9.339,82,5,0.0,8.826,0,648980.526,adaptive
291,9.64,85,4,0.0,8.628,1,677923.441,adaptive
292,9.861,97,4,0.0,8.298,1,680932.427,adaptive
293,10.151,100,3,0.0,8.029,1,652527.432,adaptive
294,10.476,101,3,0.0,7.787,2,669695.084,adaptive
295,10.765,110,3,0.0,7.507,2,624507.706,adaptive
296,11.051,121,3,0.0,7.304,2,687817.832,adaptive
297,11.51,125,5,0.0,7.15,2,648091.348,adaptive
298,11.94,135,3,0.0,7.035,2,669575.952,adaptive
299,12.388,141,4,0.0,6.869,2,642391.603,adaptive
300,12.815,143,2,0.0,6.808,2,706348.516,adaptive
301,13.224,151,3,0.0,6.665,2,652044.634,adaptive
302,13.641,153,2,0.0,6.558,2,650594.798,adaptive
303,14.114,160,4,0.0,6.458,2,662327.592,adaptive
304,14.554,160,1,0.0,6.398,2,650732.122,adaptive
305,14.069,158,0,0.0,6.296,2,655518.239,adaptive
306,12.751,153,0,0.0,6.184,2,673966.036,adaptive
307,10.796,147,0,0.0,6.157,2,678921.406,adaptive
308,9.024,139,1,0.0,6.202,2,731416.131,adaptive
309,7.808,134,2,0.0,6.286,3,779111.913,adaptive
310,6.54,126,3,0.0,6.432,3,792475.564,adaptive
311,5.609,120,3,0.0,6.631,3,856710.155,adaptive
312,4.86,116,4,0.0,6.714,3,789857.597,adaptive
313,4.659,109,5,0.0,6.853,3,832642.864,adaptive
314,4.66,107,4,0.0,6.858,3,759329.065,adaptive
315,4.673,109,4,0.0,6.843,3,735297.214,adaptive
316,4.801,105,3,0.0,6.943,3,776532.24,adaptive
317,4.972,106,4,0.0,6.917,3,693929.1,adaptive
318,5.105,116,5,0.0,6.782,3,709153.897,adaptive
319,5.346,112,2,0.0,6.837,3,696829.556,adaptive
320,5.723,112,6,0.0,6.83,3,683023.982,adaptive
321,5.928,115,2,0.0,6.85,3,689071.389,adaptive
322,6.207,115,4,0.0,6.836,3,693828.681,adaptive
323,6.622,112,6,0.0,6.813,3,662083.405,adaptive
324,6.927,114,3,0.0,6.723,3,638311.991,adaptive
325,7.338,112,5,0.0,6.723,3,665827.534,adaptive
326,7.696,115,3,0.0,6.632,3,617617.068,adaptive
327,7.988,119,3,0.0,6.512,3,640560.418,adaptive
328,8.362,119,2,0.0,6.54,3,650200.04,adaptive
329,8.715,119,0,0.0,6.566,3,621749.01,adaptive
330,9.044,125,4,0.0,6.434,3,636707.058,adaptive
331,9.408,124,1,0.0,6.489,3,660556.982,adaptive
332,9.833,124,2,0.0,6.558,3,686907.58,adaptive
333,10.172,127,2,0.0,6.472,3,620775.219,adaptive
334,10.641,127,4,0.0,6.4,3,605999.401,adaptive
335,11.027,131,2,0.0,6.362,3,624369.893,adaptive
336,11.312,132,0,0.0,6.371,3,642955.493,adaptive
337,11.669,133,0,0.0,6.364,3,574402.134,adaptive
338,11.959,138,1,0.0,6.305,3,617928.344,adaptive
339,12.319,136,0,0.0,6.308,3,638567.023,adaptive
340,12.606,139,0,0.0,6.29,3,646047.747,adaptive
341,12.931,140,0,0.0,6.281,3,655808.238,adaptive
342,13.293,140,0,0.0,6.261,3,637480.092,adaptive
343,13.504,146,0,0.0,6.156,3,647602.136,adaptive
344,13.915,145,0,0.0,6.113,3,608540.469,adaptive
345,14.291,148,0,0.0,6.046,3,659868.149,adaptive
346,14.632,153,1,0.0,5.851,3,609716.055,adaptive
347,15.067,155,0,0.0,5.769,4,623758.45,adaptive
348,15.384,162,0,0.0,5.665,4,665391.63,adaptive
349,15.756,168,1,0.0,5.495,4,611885.314,adaptive
350,16.14,173,0,0.0,5.328,5,610638.854,adaptive
351,16.54,181,1,0.0,5.2,5,633498.156,adaptive
352,16.948,186,1,0.0,5.077,5,628883.91,adaptive
353,17.366,190,0,0.0,4.96,5,628070.755,adaptive
354,18.041,196,4,0.0,4.852,5,640826.195,adaptive
355,18.431,201,0,0.0,4.725,5,619449.856,adaptive
356,19.03,202,1,0.0,4.633,5,640315.744,adaptive
357,19.64,206,2,0.0,4.53,5,632192.843,adaptive
358,20.16,214,2,0.0,4.365,5,619772.889,adaptive
359,20.798,214,1,0.0,4.262,5,600492.101,adaptive
360,19.204,212,3,0.0,4.162,5,624665.2,adaptive
361,16.602,197,3,0.0,4.189,5,709499.931,adaptive
362,14.263,181,4,0.0,4.348,5,744401.102,adaptive
363,12.118,167,4,0.0,4.46,5,728432.097,adaptive
364,10.215,149,2,0.0,4.738,5,849763.434,adaptive
365,8.738,137,4,0.0,5.033,0,899354.474,adaptive
366,6.746,117,2,0.0,5.499,0,979871.923,adaptive
367,5.064,99,2,0.0,5.908,0,950017.257,adaptive
368,3.964,89,0,0.0,6.336,0,986779.874,adaptive
369,3.203,75,1,0.0,6.783,0,979192.594,adaptive
370,2.866,70,0,0.0,7.223,0,1005254.067,adaptive
371,2.652,65,0,0.0,7.702,0,1017894.432,adaptive
372,2.602,62,5,0.0,8.124,0,1014427.665,adaptive
373,2.617,61,1,0.0,8.445,0,1032179.935,adaptive
374,2.724,57,1,0.0,8.78,0,992756.101,adaptive
375,2.87,56,1,0.0,8.986,0,894323.652,adaptive
376,2.981,61,0,0.0,9.129,0,950465.975,adaptive
377,3.123,58,1,0.0,9.333,0,949225.817,adaptive
378,3.274,61,0,0.0,9.504,0,905268.76,adaptive
379,3.436,62,1,0.0,9.607,0,837395.447,adaptive
380,3.592,64,1,0.0,9.63,0,774482.513,adaptive
381,3.749,64,0,0.0,9.714,0,825143.738,adaptive
382,3.918,65,1,0.0,9.731,0,767314.654,adaptive
383,4.087,66,2,0.0,9.691,0,754000.417,adaptive
384,4.248,66,0,0.0,9.689,0,767580.402,adaptive
385,4.376,71,1,0.0,9.558,0,748247.352,adaptive
386,4.56,66,1,0.0,9.605,0,790467.419,adaptive
387,4.723,70,2,0.0,9.478,0,729011.603,adaptive
388,4.85,73,1,0.0,9.375,0,763429.388,adaptive
389,5.026,68,0,0.0,9.448,0,797146.184,adaptive
390,5.177,72,1,0.0,9.449,0,842551.386,adaptive
391,5.341,70,0,0.0,9.445,0,804154.818,adaptive
392,5.521,70,0,0.0,9.492,0,798018.251,adaptive
393,5.647,77,1,0.0,9.434,0,821919.848,adaptive
394,5.835,75,1,0.0,9.474,0,820984.495,adaptive
