step,waiting_time_avg,queue_length_max,throughput,occupancy_avg,speed_avg,green_phase_index,co2_mg,controller_mode
406,1.872,13,1,0.0,9.621,0,281529.676,dqn
407,1.991,13,0,0.0,9.75,0,255847.43,dqn
408,2.044,18,0,0.0,9.357,0,214709.685,dqn
409,2.168,14,0,0.0,9.448,0,227359.988,dqn
410,2.319,17,0,0.0,9.467,1,212069.098,dqn
411,2.447,19,1,0.0,9.381,1,236287.575,dqn
412,2.56,20,0,0.0,9.233,1,221115.071,dqn
413,2.788,18,3,0.0,9.164,2,226896.726,dqn
414,2.947,20,2,0.0,8.791,2,190524.203,dqn
415,3.115,19,0,0.0,8.786,2,207042.462,dqn
416,3.272,23,1,0.0,8.735,2,230844.22,dqn
417,3.465,22,0,0.0,8.835,2,238492.083,dqn
418,3.732,23,2,0.0,8.803,2,222320.633,dqn
419,3.938,23,0,0.0,8.657,2,188186.824,dqn
420,4.079,28,2,0.0,8.304,2,218660.345,dqn
421,4.336,25,1,0.0,8.336,2,220301.271,dqn
422,4.658,27,2,0.0,8.389,2,216575.91,dqn
423,4.945,27,1,0.0,8.397,2,209287.727,dqn
424,5.248,30,3,0.0,8.129,2,195239.49,dqn
425,5.514,29,0,0.0,8.264,2,227742.595,dqn
426,5.78,31,2,0.0,8.006,2,204520.669,dqn
427,6.055,30,0,0.0,8.018,2,213314.24,dqn
428,6.273,32,1,0.0,7.717,3,184780.974,dqn
429,4.881,27,1,0.0,7.724,3,223051.205,dqn
430,3.676,26,1,0.0,7.766,3,213745.349,dqn
431,2.682,23,1,0.0,8.086,3,263823.816,dqn
432,1.928,25,0,0.0,7.922,3,227919.712,dqn
433,1.45,17,0,0.0,8.084,3,244427.972,dqn
434,1.171,14,0,0.0,8.391,3,270582.051,dqn
435,1.142,13,0,0.0,8.512,3,257211.669,dqn
436,1.226,14,0,0.0,8.556,3,244005.575,dqn
437,1.378,12,4,0.0,8.667,3,262376.522,dqn
438,1.509,15,3,0.0,8.716,3,272328.306,dqn
439,1.657,13,2,0.0,8.916,3,262352.033,dqn
440,1.796,17,2,0.0,8.885,3,255200.903,dqn
441,1.972,15,2,0.0,8.919,3,228162.971,dqn
442,2.163,16,2,0.0,8.967,3,231321.661,dqn
443,2.386,16,3,0.0,8.898,4,206422.849,dqn
444,2.505,21,2,0.0,8.472,4,198145.527,dqn
445,2.75,17,3,0.0,8.297,4,199629.526,dqn
446,2.97,19,1,0.0,8.206,5,180410.876,dqn
447,3.204,20,1,0.0,8.169,5,189211.355,dqn
448,3.36,24,0,0.0,8.006,5,188151.102,dqn
449,3.626,23,1,0.0,8.033,5,187634.014,dqn
450,3.869,26,2,0.0,7.841,5,190864.332,dqn
451,4.25,25,3,0.0,7.825,5,191478.274,dqn
452,4.464,27,1,0.0,7.546,5,166838.736,dqn
453,4.732,26,0,0.0,7.424,5,176401.68,dqn
454,5.0,26,0,0.0,7.315,5,181433.205,dqn
455,5.278,27,0,0.0,7.261,5,173859.96,dqn
456,5.376,35,0,0.0,6.95,5,187972.807,dqn
457,5.693,32,0,0.0,6.89,5,173496.622,dqn
458,6.02,33,0,0.0,6.996,5,192463.655,dqn
459,6.243,37,0,0.0,6.891,5,194576.033,dqn
460,6.457,37,0,0.0,6.772,5,183745.952,dqn
461,6.79,35,0,0.0,6.751,0,204273.332,dqn
462,4.636,31,0,0.0,6.623,0,192877.425,dqn
463,3.056,24,0,0.0,6.805,0,226946.644,dqn
464,2.046,24,0,0.0,6.921,0,222381.794,dqn
465,1.569,16,0,0.0,7.329,0,265404.342,dqn
466,1.514,13,0,0.0,7.751,0,273476.386,dqn
467,1.596,13,0,0.0,8.219,0,301791.974,dqn
468,1.655,17,0,0.0,8.294,0,296823.312,dqn
469,1.77,13,0,0.0,8.672,0,294100.531,dqn
470,1.894,14,0,0.0,8.984,0,301377.609,dqn
471,2.036,14,1,0.0,9.117,0,245984.463,dqn
472,2.14,18,0,0.0,9.219,0,291165.832,dqn
473,2.289,17,0,0.0,9.384,0,261298.422,dqn
474,2.439,19,2,0.0,9.263,0,241137.493,dqn
475,2.619,18,1,0.0,9.289,0,201574.43,dqn
476,2.754,20,1,0.0,9.154,1,224836.612,dqn
